ADDRESS_ENGNM,ADDRESS_CHTNM,BLDG_ENGNM,BLDG_CHTNM,OS_STATUS,OS_STATUS_CHTNM,OS_TYPE,OS_TYPE_CHTNM,BEACH,BEACH_CHTNM,AMENITY_AREA,AMENITY_AREA_CHTNM,INDOOR_FACILITIES,INDOOR_FACILITIES_CHTNM,OS_AREA,OS_AREA_CHTNM,REMARK,REMARK_CHTNM,LAST_UPDATE,OBJECTID_1,GeometryLongitude,GeometryLatitude
Eastern,東區 / 东区,Aldrich Garden,愛蝶灣 / 爱蝶湾,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7600,7600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,227,114.22880000000009,22.28120000000007
Eastern,東區 / 东区,Cheerful Garden,富怡花園 / 富怡花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6300,6300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,228,114.2505000000001,22.263000000000034
Eastern,東區 / 东区,Dip Tsui Court,蝶翠苑 / 蝶翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1500,1500,1) The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated. 2) The LOS area is the minimum area derived from the approved Planning Brief as at completion of the development.,1) 該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。2) 鄰舍休憩用地面積節錄自發展項目竣工時的核准規劃大綱內的最少面積。 / 邻舍休憩用地面积节录自发展项目竣工时的核准规划大纲内的最少面积。,03/2024,229,114.24400000000003,22.265300000000025
Eastern,東區 / 东区,Fullview Garden,富景花園 / 富景花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,9900,9900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,230,114.25190000000009,22.262600000000077
Eastern,東區 / 东区,Greenwood Terrace,康翠臺 / 康翠台,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,7600,7600,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,231,114.23460000000011,22.267000000000053
Eastern,東區 / 东区,Hang Tsui Court,杏翠苑 / 杏翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2800,2800,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,232,114.24150000000009,22.26720000000006
Eastern,東區 / 东区,Harmony Garden,富欣花園 / 富欣花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,11100,11100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,233,114.24890000000005,22.266000000000076
Eastern,東區 / 东区,Hiu Tsui Court,曉翠苑 / 晓翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5000,5000,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,234,114.24740000000008,22.263300000000072
Eastern,東區 / 东区,Kai Tsui Court,佳翠苑 / 佳翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5740,5740,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,235,114.25130000000001,22.26150000000007
Eastern,東區 / 东区,King Tsui Court,景翠苑 / 景翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,900,900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,236,114.2306000000001,22.260200000000054
Eastern,東區 / 东区,Kornhill,康山花園 / 康山花园,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5800,5800,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,237,114.21620000000007,22.28550000000007
Eastern,東區 / 东区,Lok Hin Terrace,樂軒臺 / 乐轩台,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,6300,6300,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,238,114.24070000000006,22.263600000000054
Eastern,東區 / 东区,Neptune Terrace,樂翠臺 / 乐翠台,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1400,1400,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,239,114.23440000000005,22.26810000000006
Eastern,東區 / 东区,Shan Tsui Court,山翠苑 / 山翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1200,1200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,240,114.23320000000001,22.26890000000003
Eastern,東區 / 东区,Tung Chun Court,東駿苑 / 东骏苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,8100,8100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,241,114.2228,22.277100000000075
Eastern,東區 / 东区,Tung Hei Court,東熹苑 / 东熹苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,16100,16100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,242,114.21910000000003,22.280700000000024
Eastern,東區 / 东区,Tung Lam Court,東霖苑 / 东霖苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,2200,2200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,243,114.22050000000002,22.280300000000068
Eastern,東區 / 东区,Tung Shing Court,東盛苑 / 东盛苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1200,1200,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,244,114.22640000000001,22.27630000000005
Eastern,東區 / 东区,Tung Tao Court,東濤苑 / 东涛苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,5900,5900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,245,114.22510000000011,22.281700000000058
Eastern,東區 / 东区,Tung Yan Court,東欣苑 / 东欣苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,3100,3100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,246,114.2220000000001,22.280800000000056
Eastern,東區 / 东区,Tung Yuk Court,東旭苑 / 东旭苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,8900,8900,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,247,114.22670000000005,22.282300000000077
Eastern,東區 / 东区,Walton Estate,宏德居 / 宏德居,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1100,1100,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,248,114.23990000000003,22.26410000000004
Eastern,東區 / 东区,Yan Tsui Court,茵翠苑 / 茵翠苑,Exist,現存 / 现存,Ancillary,附屬休憩用地 / 附属休憩用地,No,否 / 否,No,否 / 否,No,否 / 否,1110,1110,The court has been sold and becomes private property. The LOS area is based on the information as at completion of the development and will not be further updated.,該屋苑已出售成為私人物業。鄰舍休憩用地面積為項目竣工時之資料，並不再更新。 / 该屋苑已出售成为私人物业。邻舍休憩用地面积为项目竣工时之资料，并不再更新。,03/2024,249,114.2378000000001,22.261100000000056
